	UTC Date	WP	Altitude	True Track	Magnetic Track	Wind Angle	Wind Speed	HeadWind Indic	CrossWind Indic	TailWindComp	CrossWindComp_ABS	True Heading	Magnetic Heading	WCA	EAS	TAS	GS	GcDistToNextWp	GcDistToDestinationThroughWP	Navi_TimeToNextWP	Flight Time	Latitude	Longitude
0			(ft)	(°)	(°)	(°)	(kt)	()	()	(kt)	(kt)	(°)	(°)	(°)	(kt)	(kt)	(kt)	(NM)	(NM)	()	()	(°)	(°)
721	2019-06-23 17:58:00.600		36747.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	64.0	32.0	102.3	102.3	3:01:42	11:58:01	52.81685	12.49054
722	2019-06-23 17:59:00.600		36752.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	64.0	32.0	101.8	101.8	3:00:42	11:59:01	52.82117	12.47791
723	2019-06-23 18:00:00.600		36757.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	64.0	32.0	101.2	101.2	2:59:42	12:00:01	52.82548	12.46527
724	2019-06-23 18:01:00.600		36762.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	64.0	32.0	100.7	100.7	2:58:42	12:01:01	52.8298	12.45263
725	2019-06-23 18:02:00.600		36767.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	64.0	32.0	100.2	100.2	2:57:42	12:02:01	52.83412	12.43998
726	2019-06-23 18:03:00.600		36772.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	99.7	99.7	2:56:42	12:03:01	52.83844	12.42732
727	2019-06-23 18:04:00.600		36777.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	99.1	99.1	2:55:42	12:04:01	52.84276	12.41465
728	2019-06-23 18:05:00.600		36781.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	98.6	98.6	2:54:42	12:05:01	52.84709	12.40196
729	2019-06-23 18:06:00.600		36786.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	98.1	98.1	2:53:42	12:06:01	52.85141	12.38927
730	2019-06-23 18:07:00.600		36791.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	97.5	97.5	2:52:42	12:07:01	52.85574	12.37658
731	2019-06-23 18:08:00.600		36796.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	97.0	97.0	2:51:42	12:08:01	52.86006	12.36387
732	2019-06-23 18:09:00.600		36800.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	96.5	96.5	2:50:42	12:09:01	52.86439	12.35115
733	2019-06-23 18:10:00.600		36805.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	96.0	96.0	2:49:42	12:10:01	52.86872	12.33842
734	2019-06-23 18:11:00.600		36810.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	95.4	95.4	2:48:42	12:11:01	52.87304	12.32569
735	2019-06-23 18:12:00.600		36814.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	94.9	94.9	2:47:42	12:12:01	52.87737	12.31294
736	2019-06-23 18:13:00.600		36819.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	94.4	94.4	2:46:42	12:13:01	52.8817	12.30019
737	2019-06-23 18:14:00.600		36823.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	93.8	93.8	2:45:42	12:14:01	52.88603	12.28743
738	2019-06-23 18:15:00.600		36828.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	93.3	93.3	2:44:42	12:15:01	52.89036	12.27466
739	2019-06-23 18:16:00.600		36832.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	92.8	92.8	2:43:42	12:16:01	52.89469	12.26188
740	2019-06-23 18:17:00.600		36837.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	92.3	92.3	2:42:42	12:17:01	52.89903	12.2491
741	2019-06-23 18:18:00.600		36841.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	91.7	91.7	2:41:42	12:18:01	52.90336	12.2363
742	2019-06-23 18:19:00.600		36846.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	91.2	91.2	2:40:42	12:19:01	52.90769	12.2235
743	2019-06-23 18:20:00.600		36850.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	90.7	90.7	2:39:42	12:20:01	52.91202	12.21069
744	2019-06-23 18:21:00.600		36855.0	299.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	90.1	90.1	2:38:42	12:21:01	52.91636	12.19787
745	2019-06-23 18:22:00.600		36859.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	89.6	89.6	2:37:42	12:22:01	52.9207	12.18504
746	2019-06-23 18:23:00.600		36863.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	89.1	89.1	2:36:42	12:23:01	52.92503	12.1722
747	2019-06-23 18:24:00.600		36868.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	88.5	88.5	2:35:42	12:24:01	52.92937	12.15935
748	2019-06-23 18:25:00.600		36872.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	88.0	88.0	2:34:42	12:25:01	52.93371	12.14649
749	2019-06-23 18:26:00.600		36876.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	87.5	87.5	2:33:42	12:26:01	52.93805	12.13362
750	2019-06-23 18:27:00.600		36880.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	14.0	35.0	64.0	32.0	86.9	86.9	2:32:42	12:27:01	52.94239	12.12075
751	2019-06-23 18:28:00.600		36885.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	86.4	86.4	2:31:42	12:28:01	52.94673	12.10786
752	2019-06-23 18:29:00.600		36889.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	85.9	85.9	2:30:42	12:29:01	52.95107	12.09497
753	2019-06-23 18:30:00.600		36893.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	85.3	85.3	2:29:42	12:30:01	52.95541	12.08207
754	2019-06-23 18:31:00.600		36897.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	84.8	84.8	2:28:42	12:31:01	52.95975	12.06916
755	2019-06-23 18:32:00.600		36901.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	84.3	84.3	2:27:42	12:32:01	52.96409	12.05624
756	2019-06-23 18:33:00.600		36905.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	83.7	83.7	2:26:42	12:33:01	52.96843	12.04332
757	2019-06-23 18:34:00.600		36909.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	83.2	83.2	2:25:42	12:34:01	52.97278	12.03038
758	2019-06-23 18:35:00.600		36913.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	82.7	82.7	2:24:42	12:35:01	52.97712	12.01744
759	2019-06-23 18:36:00.600		36917.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	82.1	82.1	2:23:42	12:36:01	52.98147	12.00449
760	2019-06-23 18:37:00.600		36921.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	81.6	81.6	2:22:42	12:37:01	52.98581	11.99153
761	2019-06-23 18:38:00.600		36925.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	81.0	81.0	2:21:42	12:38:01	52.99016	11.97857
762	2019-06-23 18:39:00.600		36929.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	80.5	80.5	2:20:42	12:39:01	52.9945	11.96559
763	2019-06-23 18:40:00.600		36933.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	80.0	80.0	2:19:42	12:40:01	52.99885	11.95261
764	2019-06-23 18:41:00.600		36937.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	79.4	79.4	2:18:42	12:41:01	53.00319	11.93962
765	2019-06-23 18:42:00.600		36941.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	313.0	309.0	13.0	35.0	64.0	32.0	78.9	78.9	2:17:42	12:42:01	53.00754	11.92663
766	2019-06-23 18:43:00.600		36945.0	299.0	296.0	326.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	78.4	78.4	2:16:42	12:43:01	53.01188	11.91362
767	2019-06-23 18:44:00.600		36948.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	77.8	77.8	2:15:42	12:44:01	53.01623	11.90061
768	2019-06-23 18:45:00.600		36952.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	77.3	77.3	2:14:42	12:45:01	53.02058	11.88759
769	2019-06-23 18:46:00.600		36956.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	76.7	76.7	2:13:42	12:46:01	53.02492	11.87457
770	2019-06-23 18:47:00.600		36960.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	76.2	76.2	2:12:42	12:47:01	53.02927	11.86153
771	2019-06-23 18:48:00.600		36964.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	75.7	75.7	2:11:42	12:48:01	53.03362	11.84849
772	2019-06-23 18:49:00.600		36967.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	75.1	75.1	2:10:42	12:49:01	53.03796	11.83544
773	2019-06-23 18:50:00.600		36971.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	74.6	74.6	2:09:42	12:50:01	53.04231	11.82238
774	2019-06-23 18:51:00.600		36975.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	74.1	74.1	2:08:42	12:51:01	53.04666	11.80932
775	2019-06-23 18:52:00.600		36978.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	73.5	73.5	2:07:42	12:52:01	53.05101	11.79624
776	2019-06-23 18:53:00.600		36982.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	73.0	73.0	2:06:42	12:53:01	53.05536	11.78316
777	2019-06-23 18:54:00.600		36986.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	72.4	72.4	2:05:42	12:54:01	53.05971	11.77007
778	2019-06-23 18:55:00.600		36989.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	71.9	71.9	2:04:42	12:55:01	53.06406	11.75697
779	2019-06-23 18:56:00.600		36993.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	71.4	71.4	2:03:42	12:56:01	53.06841	11.74387
780	2019-06-23 18:57:00.600		36996.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	70.8	70.8	2:02:42	12:57:01	53.07276	11.73075
781	2019-06-23 18:58:00.600		37000.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	70.3	70.3	2:01:42	12:58:01	53.07711	11.71763
782	2019-06-23 18:59:00.600		37003.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	32.0	69.7	69.7	2:00:42	12:59:01	53.08146	11.70449
783	2019-06-23 19:00:00.600		37007.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	69.2	69.2	1:59:42	13:00:01	53.08582	11.69134
784	2019-06-23 19:01:00.600		37010.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	68.7	68.7	1:58:42	13:01:01	53.09017	11.67819
785	2019-06-23 19:02:00.600		37014.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	68.1	68.1	1:57:42	13:02:01	53.09453	11.66502
786	2019-06-23 19:03:00.600		37017.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	67.6	67.6	1:56:42	13:03:01	53.09889	11.65184
787	2019-06-23 19:04:00.600		37021.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	67.0	67.0	1:55:42	13:04:01	53.10325	11.63865
788	2019-06-23 19:05:00.600		37024.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	66.5	66.5	1:54:42	13:05:01	53.10761	11.62545
789	2019-06-23 19:06:00.600		37027.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	65.9	65.9	1:53:42	13:06:01	53.11197	11.61224
790	2019-06-23 19:07:00.600		37031.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	65.4	65.4	1:52:42	13:07:01	53.11633	11.59902
791	2019-06-23 19:08:00.600		37034.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	64.9	64.9	1:51:42	13:08:01	53.12069	11.58579
792	2019-06-23 19:09:00.600		37037.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	64.3	64.3	1:50:42	13:09:01	53.12506	11.57255
793	2019-06-23 19:10:00.600		37041.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	63.8	63.8	1:49:42	13:10:01	53.12942	11.55929
794	2019-06-23 19:11:00.600		37044.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	63.2	63.2	1:48:42	13:11:01	53.13379	11.54603
795	2019-06-23 19:12:00.600		37047.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	62.7	62.7	1:47:42	13:12:01	53.13816	11.53276
796	2019-06-23 19:13:00.600		37050.0	299.0	296.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	62.1	62.1	1:46:42	13:13:01	53.14253	11.51947
797	2019-06-23 19:14:00.600		37053.0	299.0	295.0	325.0	33.0	0	0	-30.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	61.6	61.6	1:45:42	13:14:01	53.1469	11.50618
798	2019-06-23 19:15:00.600		37057.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	61.0	61.0	1:44:42	13:15:01	53.15127	11.49287
799	2019-06-23 19:16:00.600		37060.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	60.5	60.5	1:43:42	13:16:01	53.15564	11.47955
800	2019-06-23 19:17:00.600		37063.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	59.9	59.9	1:42:42	13:17:01	53.16002	11.46622
801	2019-06-23 19:18:00.600		37066.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	59.4	59.4	1:41:42	13:18:01	53.1644	11.45287
802	2019-06-23 19:19:00.600		37069.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	58.9	58.9	1:40:42	13:19:01	53.16878	11.43951
803	2019-06-23 19:20:00.600		37072.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	58.3	58.3	1:39:42	13:20:01	53.17316	11.42613
804	2019-06-23 19:21:00.600		37075.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	57.8	57.8	1:38:42	13:21:01	53.17755	11.41274
805	2019-06-23 19:22:00.600		37079.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	57.2	57.2	1:37:42	13:22:01	53.18193	11.39933
806	2019-06-23 19:23:00.600		37082.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	56.7	56.7	1:36:42	13:23:01	53.18632	11.38591
807	2019-06-23 19:24:00.600		37085.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	56.1	56.1	1:35:42	13:24:01	53.19072	11.37247
808	2019-06-23 19:25:00.600		37088.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	55.6	55.6	1:34:42	13:25:01	53.19511	11.35902
809	2019-06-23 19:26:00.600		37091.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	55.0	55.0	1:33:42	13:26:01	53.19951	11.34555
810	2019-06-23 19:27:00.600		37094.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	54.4	54.4	1:32:42	13:27:01	53.20391	11.33207
811	2019-06-23 19:28:00.600		37097.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	53.9	53.9	1:31:42	13:28:01	53.20831	11.31857
812	2019-06-23 19:29:00.600		37099.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	53.3	53.3	1:30:42	13:29:01	53.21272	11.30505
813	2019-06-23 19:30:00.600		37102.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	52.8	52.8	1:29:42	13:30:01	53.21713	11.29152
814	2019-06-23 19:31:00.600		37105.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	52.2	52.2	1:28:42	13:31:01	53.22154	11.27798
815	2019-06-23 19:32:00.600		37108.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	51.7	51.7	1:27:42	13:32:01	53.22595	11.26442
816	2019-06-23 19:33:00.600		37111.0	299.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	51.1	51.1	1:26:42	13:33:01	53.23037	11.25084
817	2019-06-23 19:34:00.600		37114.0	298.0	295.0	325.0	33.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	50.6	50.6	1:25:42	13:34:01	53.23479	11.23725
818	2019-06-23 19:35:00.600		37117.0	298.0	295.0	325.0	32.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	50.0	50.0	1:24:42	13:35:01	53.23921	11.22363
819	2019-06-23 19:36:00.600		37120.0	298.0	295.0	325.0	32.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	33.0	49.5	49.5	1:23:42	13:36:01	53.24364	11.21
820	2019-06-23 19:37:00.600		37122.0	298.0	295.0	325.0	32.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	34.0	48.9	48.9	1:22:42	13:37:01	53.24807	11.19636
821	2019-06-23 19:38:00.600		37125.0	298.0	295.0	325.0	32.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	34.0	48.3	48.3	1:21:42	13:38:01	53.2525	11.18269
822	2019-06-23 19:39:00.600		37128.0	298.0	295.0	325.0	32.0	0	0	-29.0	15.0	312.0	309.0	13.0	35.0	64.0	34.0	47.8	47.8	1:20:42	13:39:01	53.25694	11.169
823	2019-06-23 19:40:00.600		37131.0	298.0	295.0	325.0	32.0	0	0	-29.0	15.0	312.0	308.0	13.0	35.0	64.0	34.0	47.2	47.2	1:19:42	13:40:01	53.26138	11.1553
824	2019-06-23 19:41:00.600		37133.0	298.0	295.0	325.0	32.0	0	0	-29.0	15.0	312.0	308.0	13.0	35.0	64.0	34.0	46.7	46.7	1:18:42	13:41:01	53.26582	11.14157
825	2019-06-23 19:42:00.600		37136.0	298.0	295.0	325.0	32.0	0	0	-29.0	15.0	312.0	308.0	13.0	35.0	64.0	34.0	46.1	46.1	1:17:42	13:42:01	53.27027	11.12783
826	2019-06-23 19:43:00.600		37139.0	298.0	295.0	325.0	32.0	0	0	-29.0	15.0	312.0	308.0	13.0	35.0	64.0	34.0	45.5	45.5	1:16:42	13:43:01	53.27472	11.11407
827	2019-06-23 19:44:00.600		37142.0	298.0	295.0	325.0	32.0	0	0	-29.0	15.0	312.0	308.0	13.0	35.0	64.0	34.0	45.0	45.0	1:15:42	13:44:01	53.27918	11.10028
828	2019-06-23 19:45:00.600		37144.0	298.0	295.0	325.0	32.0	0	0	-29.0	15.0	312.0	308.0	13.0	35.0	64.0	34.0	44.4	44.4	1:14:42	13:45:01	53.28364	11.08648
829	2019-06-23 19:46:00.600		37147.0	298.0	295.0	325.0	32.0	0	0	-29.0	15.0	311.0	308.0	13.0	35.0	64.0	34.0	43.9	43.9	1:13:42	13:46:01	53.2881	11.07266
830	2019-06-23 19:47:00.600		37150.0	298.0	295.0	325.0	32.0	0	0	-29.0	15.0	311.0	308.0	13.0	35.0	64.0	34.0	43.3	43.3	1:12:42	13:47:01	53.29257	11.05881
831	2019-06-23 19:48:00.600		37152.0	298.0	295.0	325.0	32.0	0	0	-29.0	15.0	311.0	308.0	13.0	35.0	64.0	34.0	42.7	42.7	1:11:42	13:48:01	53.29704	11.04495
832	2019-06-23 19:49:00.600		37155.0	298.0	295.0	325.0	32.0	0	0	-28.0	15.0	311.0	308.0	13.0	35.0	64.0	34.0	42.2	42.2	1:10:42	13:49:01	53.30152	11.03106
833	2019-06-23 19:50:00.600		37157.0	298.0	295.0	325.0	32.0	0	0	-28.0	15.0	311.0	308.0	13.0	35.0	64.0	34.0	41.6	41.6	1:09:42	13:50:01	53.306	11.01716
834	2019-06-23 19:51:00.600		37160.0	298.0	295.0	325.0	32.0	0	0	-28.0	15.0	311.0	308.0	13.0	35.0	64.0	34.0	41.0	41.0	1:08:42	13:51:01	53.31048	11.00323
835	2019-06-23 19:52:00.600		37163.0	298.0	295.0	325.0	32.0	0	0	-28.0	15.0	311.0	308.0	13.0	35.0	64.0	34.0	40.5	40.5	1:07:42	13:52:01	53.31497	10.98928
836	2019-06-23 19:53:00.600		37165.0	298.0	295.0	325.0	32.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	34.0	39.9	39.9	1:06:42	13:53:01	53.31946	10.97531
837	2019-06-23 19:54:00.600		37168.0	298.0	295.0	325.0	32.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	34.0	39.3	39.3	1:05:42	13:54:01	53.32396	10.96132
838	2019-06-23 19:55:00.600		37170.0	298.0	295.0	325.0	32.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	34.0	38.7	38.7	1:04:42	13:55:01	53.32847	10.9473
839	2019-06-23 19:56:00.600		37173.0	298.0	295.0	325.0	32.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	34.0	38.2	38.2	1:03:42	13:56:01	53.33298	10.93325
840	2019-06-23 19:57:00.600		37175.0	298.0	295.0	325.0	32.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	34.0	37.6	37.6	1:02:42	13:57:01	53.33749	10.91919
841	2019-06-23 19:58:00.600		37178.0	298.0	295.0	325.0	32.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	34.0	37.0	37.0	1:01:42	13:58:01	53.34201	10.90509
842	2019-06-23 19:59:00.600		37180.0	298.0	295.0	325.0	32.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	36.5	36.5	1:00:42	13:59:01	53.34653	10.89098
843	2019-06-23 20:00:00.600		37183.0	298.0	295.0	325.0	31.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	35.9	35.9	0:59:42	14:00:01	53.35106	10.87684
844	2019-06-23 20:01:00.600		37185.0	298.0	295.0	325.0	31.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	35.3	35.3	0:58:42	14:01:01	53.3556	10.86268
845	2019-06-23 20:02:00.600		37187.0	298.0	295.0	325.0	31.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	34.7	34.7	0:57:42	14:02:01	53.36013	10.84849
846	2019-06-23 20:03:00.600		37190.0	298.0	295.0	325.0	31.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	34.2	34.2	0:56:42	14:03:01	53.36468	10.83428
847	2019-06-23 20:04:00.600		37192.0	298.0	295.0	325.0	31.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	33.6	33.6	0:55:42	14:04:01	53.36923	10.82004
848	2019-06-23 20:05:00.600		37195.0	298.0	295.0	325.0	31.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	33.0	33.0	0:54:42	14:05:01	53.37378	10.80578
849	2019-06-23 20:06:00.600		37197.0	298.0	295.0	325.0	31.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	32.4	32.4	0:53:42	14:06:01	53.37834	10.7915
850	2019-06-23 20:07:00.600		37199.0	298.0	295.0	326.0	31.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	31.8	31.8	0:52:42	14:07:01	53.3829	10.7772
851	2019-06-23 20:08:00.600		37202.0	298.0	295.0	326.0	31.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	31.3	31.3	0:51:42	14:08:01	53.38747	10.76287
